PEOPLE_ID,Year,Term,Program,degree,curriculum,college,department,Course_ID,Course_Sub_Type,Course_Section,CREDIT,FINAL_GRADE
202002147,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS431,LAB,02B,0.0,
211000533,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI451/AIS351,LECT,01,3.0,A
221001265,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI207/ECEN204,LECT,01,3.0,D
221001493,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,MATH301i,LECT,01,3.0,C+
231000053,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI205,LECT,07,3.0,F
231000053,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,MATH211,LECT,01,3.0,F
202002035,2024.0,SUMMER,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI469,LECT,01,3.0,B
202002147,2024.0,SUMMER,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI469,LECT,01,3.0,A-
202001947,2024.0,SUMMER,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,MATH201,LECT,01,3.0,C-
202002609,2024.0,SUMMER,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI469,LECT,01,3.0,A-
202001947,2024.0,SUMMER,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,MATH301i,LECT,01,3.0,F
202001242,2024.0,SUMMER,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS421,LECT,01,3.0,C+
202001947,2024.0,SUMMER,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,MATH201,TUT,01A,0.0,
202002035,2024.0,SUMMER,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI469,LAB,01B,0.0,
202001947,2024.0,SUMMER,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,ENGL202,LECT,01,3.0,A-
202001242,2024.0,SUMMER,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS477,LECT,01,3.0,B-
202002609,2024.0,SUMMER,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,ENGL202,LECT,01,3.0,A+
202002609,2024.0,SUMMER,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI469,LAB,01B,0.0,
202002147,2024.0,SUMMER,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI469,LAB,01B,0.0,
202001947,2024.0,SUMMER,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,math301i,TUT,01A,0.0,
